"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-17","7.16",",,W",,,"0.20",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","85",",,W","63",",,W","  230",",,W","  280",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-18","11.86",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","73",",,W","60",",,W","  310",",,W","  310",",,W","23.0",",,W","30.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-19","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","74",",,W","60",",,W","  320",",,W","  320",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-20","7.61",",,W",,,"0.25",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","76",",,W","59",",,W","  310",",,W","  310",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","81",",,W","59",",,W","  180",",,W","  170",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-22","5.82",",,W",,,"0.49",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","72",",,W","63",",,W","  320",",,W","  150",",,W","15.0",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-23","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","74",",,W","58",",,W","  300",",,W","  300",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-24","13.42",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","66",",,W","54",",,W","  300",",,W","  300",",,W","38.9",",,W","47.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-25","12.75",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","60","H,,S","69",",,W","54",",,W","  320",",,W","  310",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-26","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","73",",,W","50",",,W","  320",",,W","   30",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-27","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","77",",,W","55",",,W","  180",",,W","  210",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-28","13.65",",,W",,,"0.91",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","83",",,W","61",",,W","  260",",,W","  270",",,W","25.1",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-29","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","77",",,W","65",",,W","  330",",,W","  300",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-30","6.93",",,W",,,"0.11",",,W,2400","0.0",",,W,","0.0",",,W,","71","H,,S","80",",,W","62",",,W","  330",",,W","   10",",,W","23.0",",,W","30.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-01","9.40",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","77",",,W","61",",,W","  300",",,W","  340",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-02","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","80",",,W","65",",,W","  360",",,W","   40",",,W","13.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-03","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","73","H,,S","81",",,W","63",",,W","  140",",,W","  100",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-04","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","86",",,W","67",",,W","  140",",,W","  140",",,W","15.0",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-05","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","92",",,W","73",",,W","  240",",,W","  230",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-06","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","83","H,,S","94",",,W","76",",,W","  360",",,W","  360",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-07","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","84",",,W","65",",,W","  330",",,W","  300",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-08","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","73","H,,S","85",",,W","62",",,W","  290",",,W","  310",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-09","6.93",",,W",,,"0.37",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","85",",,W","67",",,W","  130",",,W","  140",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-10","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","86",",,W","69",",,W","  360",",,W","   10",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-11","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","87",",,W","65",",,W","  170",",,W","  210",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-12","10.96",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,","80","H,,S","88",",,W","69",",,W","  360",",,W","   10",",,W","33.1",",,W","44.1",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-13","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","71",",,W","58",",,W","   10",",,W","   20",",,W","16.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-14","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","79",",,W","59",",,W","  220",",,W","   30",",,W","12.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-15","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","96",",,W","63",",,W","   10",",,W","   10",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-16","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","87",",,W","67",",,W","  100",",,W","   80",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-17","11.86",",,W",,,"0.63",",,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","92",",,W","68",",,W","   30",",,W","   30",",,W","31.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-18","6.26",",,W",,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","82",",,W","66",",,W","  160",",,W","   30",",,W","17.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-19","6.93",",,W",,,"1.17",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","83",",,W","62",",,W","  130",",,W","  110",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-20","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","89",",,W","68",",,W","  280",",,W","  280",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-21","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","83",",,W","69",",,W","   60",",,W","   50",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-22","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","79","H,,S","91",",,W","71",",,W","  360",",,W","   10",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-23","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","79",",,W","64",",,W","   30",",,W","   30",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-24","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","79",",,W","60",",,W","  140",",,W","  140",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-25","12.08",",,W",,,"0.39",",,W,2400","0.0",",,W,","0.0",",,W,","73","H,,S","85",",,W","67",",,W","  180",",,W","  180",",,W","25.1",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-26","6.26",",,W",,,"0.44",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","84",",,W","69",",,W","  290",",,W","  270",",,W","25.1",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-27","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","85",",,W","66",",,W","   30",",,W","   40",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-28","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","84",",,W","65",",,W","   70",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-29","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","84",",,W","64",",,W","  150",",,W","  150",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-30","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","86",",,W","64",",,W","  220",",,W","  280",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-07-31","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","78","H,,S","85",",,W","69",",,W","  220",",,W","  230",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-01","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","77","H,,S","89",",,W","67",",,W","  330",",,W","  330",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-02","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","76","H,,S","84",",,W","67",",,W","   90",",,W","   40",",,W","17.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-03","14.76",",,W",,,"0.29",",,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","67",",,W","54",",,W","  350",",,W","   10",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-04","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","63","H,,S","78",",,W","54",",,W","  330",",,W","  350",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-05","4.03",",,W",,,"0.29",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","79",",,W","57",",,W","  260",",,W","  250",",,W","21.0",",,W","25.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-06","4.03",",,W",,,"0.09",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","76",",,W","62",",,W","  190",",,W","  180",",,W","15.0",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-07","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","82",",,W","57",",,W","  320",",,W","  320",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-08","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","73","H,,S","84",",,W","62",",,W","  290",",,W","  240",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-09","7.61",",,W",,,"0.57",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","71",",,W","63",",,W","  280",",,W","  280",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-10","7.83",",,W",,,"0.10",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","74",",,W","61",",,W","  320",",,W","  280",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-11","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","80",",,W","58",",,W","  360",",,W","   30",",,W","16.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-12","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","80",",,W","58",",,W","  150",",,W","  150",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-13","7.61",",,W",,,"1.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","72",",,W","61",",,W","  200",",,W","  190",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-14","5.37",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","76",",,W","62",",,W","   20",",,W","   30",",,W","10.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-15","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","78",",,W","59",",,W","  110",",,W","  110",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-16","11.63",",,W",,,"1.94",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","78",",,W","64",",,W","  120",",,W","  120",",,W","25.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-17","13.42",",,W",,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,","70","H,,S","74",",,W","63",",,W","  320",",,W","  320",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-18","4.03",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","75",",,W","60",",,W","  240",",,W","  250",",,W","10.1",",,W","15.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-19","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","69","H,,S","80",",,W","59",",,W","  180",",,W","  190",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-20","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","75","H,,S","86",",,W","66",",,W","  330",",,W","  340",",,W","14.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-21","7.61",",,W",,,"0.19",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","80",",,W","66",",,W","  150",",,W","  150",",,W","36.0",",,W","42.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-22","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","76",",,W","60",",,W","  300",",,W","  330",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-23","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","77",",,W","56",",,W","  310",",,W","  360",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-24","9.84",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","73",",,W","59",",,W","   60",",,W","   60",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-25","14.09",",,W",,,"0.55",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","71",",,W","57",",,W","  140",",,W","  140",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-26","9.40",",,W",,,"1.22",",,W,2400","0.0",",,W,","0.0",",,W,","64","H,,S","67",",,W","60",",,W","  180",",,W","  140",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-27","8.72",",,W",,,"0.24",",,W,2400","0.0",",,W,","0.0",",,W,","67","H,,S","73",",,W","63",",,W","  330",",,W","  330",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-28","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","66","H,,S","74",",,W","61",",,W","   10",",,W","   10",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-29","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","68","H,,S","80",",,W","58",",,W","  150",",,W","  130",",,W","8.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-30","8.05",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,","72","H,,S","83",",,W","62",",,W","   60",",,W","   30",",,W","19.9",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-08-31","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","65","H,,S","71",",,W","56",",,W","  110",",,W","   60",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-09-01","10.29",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","62","H,,S","72",",,W","53",",,W","  150",",,W","  150",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
